1	2026-01-01 12:00:00.000	177	-76	-670	0	40.8	-6	6	0	95	28	(-1,-5)
1	2026-01-01 12:00:01.000	212	27	-697	0	30.16	-8	4	0	95	28	(0,-5)
1	2026-01-01 12:00:02.000	247	72	-643	0	59.85	-7	4	0	95	28	(1,-5)
1	2026-01-01 12:00:03.000	282	131	-726	0	48.48	-8	3	0	95	23	(1,-6)
1	2026-01-01 12:00:04.000	317	207	-817	0	67.31	-10	5	0	95	19	(2,-6)
1	2026-01-01 12:00:05.000	352	164	-912	0	91.61	-10	7	0	95	19	(1,-7)
1	2026-01-01 12:00:06.000	387	77	-842	0	102.94	-8	9	0	95	19	(1,-7)
1	2026-01-01 12:00:07.000	422	178	-819	0	64.48	-10	10	0	95	19	(1,-6)
1	2026-01-01 12:00:08.000	457	262	-810	0	81.11	-10	10	0	95	18	(2,-6)
1	2026-01-01 12:00:09.000	492	293	-881	0	61.33	-8	10	0	95	18	(2,-7)
1	2026-01-01 12:00:10.000	527	255	-990	0	19.34	-7	9	0	95	18	(2,-8)
1	2026-01-01 12:00:11.000	562	190	-903	0	348.05	-5	10	0	95	15	(1,-7)
1	2026-01-01 12:00:12.000	597	134	-967	-8	32.64	-5	10	0	95	15	(1,-8)
1	2026-01-01 12:00:13.000	632	137	-885	-8	31.41	-6	9	0	95	15	(1,-7)
1	2026-01-01 12:00:14.000	667	216	-901	-8	10.16	-4	9	0	95	14	(2,-7)
1	2026-01-01 12:00:15.000	702	209	-857	32	350.04	-4	10	0	95	14	(2,-7)
1	2026-01-01 12:00:16.000	737	151	-847	32	337.59	-5	9	0	95	11	(1,-7)
1	2026-01-01 12:00:17.000	772	112	-897	32	315.19	-6	8	0	95	11	(1,-7)
1	2026-01-01 12:00:18.000	807	143	-1006	32	314.36	-5	7	0	95	11	(1,-8)
1	2026-01-01 12:00:19.000	842	111	-916	32	316.03	-3	5	0	95	11	(1,-7)
1	2026-01-01 12:00:20.000	877	113	-835	32	287.2	-3	7	0	95	8	(1,-7)
1	2026-01-01 12:00:21.000	912	100	-941	32	289.32	-2	6	0	95	8	(1,-7)
1	2026-01-01 12:00:22.000	947	107	-956	32	320.75	-4	7	0	95	8	(1,-7)
1	2026-01-01 12:00:23.000	982	209	-993	32	0.1	-4	5	0	95	8	(2,-8)
1	2026-01-01 12:00:24.000	1017	159	-991	32	43.98	-3	3	0	95	8	(1,-8)
1	2026-01-01 12:00:25.000	1052	198	-961	0	65.46	-4	5	0	95	8	(2,-8)
1	2026-01-01 12:00:26.000	1087	264	-880	0	53.2	-4	6	0	95	8	(2,-7)
1	2026-01-01 12:00:27.000	1122	193	-947	0	21.98	-4	7	0	95	8	(2,-7)
1	2026-01-01 12:00:28.000	1157	227	-882	0	43.02	-5	9	0	95	8	(2,-7)
