1	2026-01-01 12:00:00.000	177	154	-1512	0	159.43	-2	-7	100	96	24	(1,-12)
1	2026-01-01 12:00:01.000	212	233	-1485	0	156.28	-3	-5	100	96	24	(2,-12)
1	2026-01-01 12:00:02.000	247	260	-1565	0	115.82	-5	-5	100	96	24	(2,-12)
1	2026-01-01 12:00:03.000	282	209	-1630	-8	101.62	-3	-3	100	96	24	(2,-13)
1	2026-01-01 12:00:04.000	317	130	-1679	-8	99.75	-5	-4	100	96	24	(1,-13)
1	2026-01-01 12:00:05.000	352	172	-1654	-8	78.08	-7	-3	100	96	24	(1,-13)
1	2026-01-01 12:00:06.000	387	157	-1651	-8	96.89	-6	-1	100	96	24	(1,-13)
1	2026-01-01 12:00:07.000	422	195	-1668	-8	77.13	-4	-2	100	96	24	(2,-13)
1	2026-01-01 12:00:08.000	457	189	-1655	-8	61.23	-6	0	100	96	21	(1,-13)
1	2026-01-01 12:00:09.000	492	118	-1682	-8	104.0	-5	1	100	96	21	(1,-13)
1	2026-01-01 12:00:10.000	527	137	-1693	0	120.93	-5	2	100	96	21	(1,-13)
1	2026-01-01 12:00:11.000	562	168	-1721	0	86.57	-3	1	100	96	17	(1,-13)
1	2026-01-01 12:00:12.000	597	242	-1749	0	102.54	-5	0	100	96	17	(2,-14)
1	2026-01-01 12:00:13.000	632	192	-1809	0	126.77	-3	-2	100	96	41	(2,-14)
1	2026-01-01 12:00:14.000	667	120	-1768	0	101.9	-1	-4	100	96	41	(1,-14)
1	2026-01-01 12:00:15.000	702	43	-1706	0	99.4	0	-6	90	96	38	(0,-13)
1	2026-01-01 12:00:16.000	737	107	-1670	0	105.88	-1	-6	90	96	38	(1,-13)
1	2026-01-01 12:00:17.000	772	52	-1709	8	137.36	0	-7	90	96	38	(0,-13)
1	2026-01-01 12:00:18.000	807	128	-1789	8	110.27	-1	-8	90	96	38	(1,-14)
1	2026-01-01 12:00:19.000	842	170	-1789	8	154.42	-3	-7	90	96	38	(1,-14)
1	2026-01-01 12:00:20.000	877	189	-1861	8	118.83	-4	-7	90	96	38	(1,-15)
1	2026-01-01 12:00:21.000	912	123	-1934	8	96.26	-2	-8	90	96	38	(1,-15)
1	2026-01-01 12:00:22.000	947	57	-1981	8	134.8	-4	-10	90	96	38	(0,-15)
1	2026-01-01 12:00:23.000	982	63	-1999	8	166.16	-4	-9	90	96	38	(0,-16)
1	2026-01-01 12:00:24.000	1017	111	-1985	8	161.26	-4	-9	90	96	38	(1,-16)
1	2026-01-01 12:00:25.000	1052	114	-2017	8	168.38	-6	-7	90	96	38	(1,-16)
1	2026-01-01 12:00:26.000	1087	80	-2004	8	185.72	-4	-8	90	96	36	(1,-16)
1	2026-01-01 12:00:27.000	1122	16	-2054	8	145.48	-4	-10	90	96	36	(0,-16)
1	2026-01-01 12:00:28.000	1157	-61	-2088	8	123.95	-2	-9	90	96	36	(0,-16)
1	2026-01-01 12:00:29.000	1192	-112	-2027	8	162.11	-3	-8	90	96	36	(-1,-16)
1	2026-01-01 12:00:30.000	1227	-126	-2084	128	191.64	-3	-6	90	96	36	(-1,-16)
1	2026-01-01 12:00:31.000	1262	-119	-2060	128	230.99	-2	-8	90	96	36	(-1,-16)
1	2026-01-01 12:00:32.000	1297	-91	-2070	0	215.28	-3	-9	90	96	32	(-1,-16)
1	2026-01-01 12:00:33.000	1332	-149	-2034	0	258.68	-1	-7	90	96	32	(-1,-16)
1	2026-01-01 12:00:34.000	1367	-112	-1997	0	281.91	-3	-5	90	96	32	(-1,-16)
1	2026-01-01 12:00:35.000	1402	-37	-1946	0	310.73	-1	-3	90	96	32	(0,-15)
1	2026-01-01 12:00:36.000	1437	41	-1888	0	350.89	-2	-3	90	96	32	(0,-15)
1	2026-01-01 12:00:37.000	1472	-17	-1968	0	315.49	-2	-1	90	96	32	(0,-15)
1	2026-01-01 12:00:38.000	1507	43	-2034	0	327.25	0	-2	90	96	32	(0,-16)
1	2026-01-01 12:00:39.000	1542	100	-2065	0	348.13	-2	-2	90	96	32	(1,-16)
1	2026-01-01 12:00:40.000	1577	55	-2113	0	329.8	-4	-3	90	96	32	(0,-17)
1	2026-01-01 12:00:41.000	1612	-6	-2125	0	11.97	-6	-3	90	96	32	(0,-17)
1	2026-01-01 12:00:42.000	1647	-74	-2082	0	21.4	-5	-5	90	96	32	(-1,-16)
1	2026-01-01 12:00:43.000	1682	-149	-2045	0	341.79	-5	-5	90	96	32	(-1,-16)
1	2026-01-01 12:00:44.000	1717	-199	-1970	0	344.74	-5	-4	83	96	32	(-2,-15)
1	2026-01-01 12:00:45.000	1752	-276	-1921	0	25.65	-6	-4	75	96	32	(-2,-15)
1	2026-01-01 12:00:46.000	1787	-335	-1944	0	42.91	-6	-2	75	96	32	(-3,-15)
1	2026-01-01 12:00:47.000	1822	-263	-1978	0	54.76	-7	0	75	96	30	(-2,-15)
1	2026-01-01 12:00:48.000	1857	-301	-2003	0	12.53	-8	1	75	96	30	(-2,-16)
1	2026-01-01 12:00:49.000	1892	-299	-2056	0	0.45	-6	0	75	96	30	(-2,-16)
1	2026-01-01 12:00:50.000	1927	-290	-2014	0	34.7	-6	0	75	96	28	(-2,-16)
1	2026-01-01 12:00:51.000	1962	-290	-2051	0	12.88	-7	-2	75	96	28	(-2,-16)
1	2026-01-01 12:00:52.000	1997	-354	-2108	0	51.0	-7	-4	75	96	28	(-3,-16)
1	2026-01-01 12:00:53.000	2032	-329	-2179	0	11.68	-8	-4	75	96	28	(-3,-17)
1	2026-01-01 12:00:54.000	2067	-364	-2136	-8	348.45	-9	-5	75	96	28	(-3,-17)
1	2026-01-01 12:00:55.000	2102	-389	-2127	-8	15.21	-7	-3	75	96	28	(-3,-17)
1	2026-01-01 12:00:56.000	2137	-364	-2078	-8	55.78	-7	-4	75	96	28	(-3,-16)
1	2026-01-01 12:00:57.000	2172	-367	-2011	-8	99.72	-7	-3	75	96	28	(-3,-16)
1	2026-01-01 12:00:58.000	2207	-447	-2014	-8	62.8	-8	-4	75	96	28	(-3,-16)
1	2026-01-01 12:00:59.000	2242	-373	-2022	-8	57.33	-10	-2	75	96	28	(-3,-16)
1	2026-01-01 12:01:00.000	2277	-416	-2057	-8	85.65	-10	0	75	96	28	(-3,-16)
1	2026-01-01 12:01:01.000	2312	-387	-2033	-8	73.67	-10	-1	75	96	28	(-3,-16)
1	2026-01-01 12:01:02.000	2347	-390	-2027	-8	55.73	-10	-2	75	96	28	(-3,-16)
