1	2026-01-01 12:00:00.000	177	-386	-1032	0	271.95	-4	2	99	92	27	(-3,-8)
1	2026-01-01 12:00:01.000	212	-463	-1113	0	302.08	-3	1	99	92	25	(-4,-9)
1	2026-01-01 12:00:02.000	247	-507	-1021	0	318.38	-2	2	99	92	25	(-4,-8)
1	2026-01-01 12:00:03.000	282	-612	-985	0	286.45	0	4	99	92	25	(-5,-8)
1	2026-01-01 12:00:04.000	317	-533	-1005	0	304.48	1	6	99	92	25	(-4,-8)
1	2026-01-01 12:00:05.000	352	-585	-947	0	332.84	-1	4	99	92	25	(-5,-7)
1	2026-01-01 12:00:06.000	387	-563	-951	0	297.89	-1	5	99	92	25	(-4,-7)
1	2026-01-01 12:00:07.000	422	-621	-869	0	323.7	0	7	99	92	20	(-5,-7)
1	2026-01-01 12:00:08.000	457	-658	-921	0	5.3	-1	8	99	92	20	(-5,-7)
1	2026-01-01 12:00:09.000	492	-616	-922	0	327.08	0	10	99	92	20	(-5,-7)
1	2026-01-01 12:00:10.000	527	-498	-861	0	339.0	2	10	99	92	20	(-4,-7)
1	2026-01-01 12:00:11.000	562	-621	-969	0	348.29	3	10	99	92	20	(-5,-8)
1	2026-01-01 12:00:12.000	597	-709	-1084	0	26.82	2	8	99	92	19	(-6,-8)
1	2026-01-01 12:00:13.000	632	-660	-1200	0	68.19	3	7	99	92	19	(-5,-9)
1	2026-01-01 12:00:14.000	667	-637	-1313	0	67.23	3	8	99	92	27	(-5,-10)
1	2026-01-01 12:00:15.000	702	-672	-1206	0	110.02	1	10	99	92	27	(-5,-9)
1	2026-01-01 12:00:16.000	737	-572	-1095	0	90.23	2	10	99	92	27	(-4,-9)
1	2026-01-01 12:00:17.000	772	-516	-1183	0	130.88	2	10	99	92	27	(-4,-9)
1	2026-01-01 12:00:18.000	807	-601	-1166	0	158.16	4	9	99	92	27	(-5,-9)
1	2026-01-01 12:00:19.000	842	-497	-1202	16	160.32	2	7	99	92	22	(-4,-9)
1	2026-01-01 12:00:20.000	877	-442	-1252	16	175.88	4	6	99	92	36	(-3,-10)
1	2026-01-01 12:00:21.000	912	-539	-1220	16	166.78	4	7	99	92	36	(-4,-10)
1	2026-01-01 12:00:22.000	947	-427	-1339	16	154.78	3	9	99	92	35	(-3,-10)
1	2026-01-01 12:00:23.000	982	-486	-1403	0	131.81	3	7	99	92	35	(-4,-11)
1	2026-01-01 12:00:24.000	1017	-570	-1424	0	100.27	2	6	99	92	35	(-4,-11)
1	2026-01-01 12:00:25.000	1052	-541	-1351	0	124.24	1	4	96	92	35	(-4,-11)
1	2026-01-01 12:00:26.000	1087	-564	-1243	0	93.25	-1	5	96	92	34	(-4,-10)
1	2026-01-01 12:00:27.000	1122	-658	-1223	0	61.83	-3	6	96	92	34	(-5,-10)
1	2026-01-01 12:00:28.000	1157	-621	-1107	0	16.87	-5	7	96	92	50	(-5,-9)
1	2026-01-01 12:00:29.000	1192	-524	-1037	-8	340.91	-7	9	96	92	50	(-4,-8)
1	2026-01-01 12:00:30.000	1227	-602	-908	-8	19.65	-7	10	96	92	50	(-5,-7)
1	2026-01-01 12:00:31.000	1262	-716	-835	-8	358.46	-7	9	96	98	50	(-6,-7)
1	2026-01-01 12:00:32.000	1297	-683	-900	0	18.77	-5	7	96	98	50	(-5,-7)
1	2026-01-01 12:00:33.000	1332	-560	-786	0	11.91	-7	6	96	98	50	(-4,-6)
1	2026-01-01 12:00:34.000	1367	-657	-896	0	43.16	-6	6	96	98	50	(-5,-7)
1	2026-01-01 12:00:35.000	1402	-734	-838	24	67.59	-5	8	96	98	50	(-6,-7)
1	2026-01-01 12:00:36.000	1437	-707	-754	24	84.53	-6	8	96	98	47	(-6,-6)
1	2026-01-01 12:00:37.000	1472	-611	-794	24	100.02	-5	7	96	98	47	(-5,-6)
1	2026-01-01 12:00:38.000	1507	-597	-913	24	59.16	-6	5	96	98	44	(-5,-7)
1	2026-01-01 12:00:39.000	1542	-470	-800	24	33.84	-6	6	96	98	44	(-4,-6)
1	2026-01-01 12:00:40.000	1577	-503	-889	24	56.3	-7	8	96	98	44	(-4,-7)
1	2026-01-01 12:00:41.000	1612	-586	-814	24	27.26	-9	10	96	98	44	(-5,-6)
1	2026-01-01 12:00:42.000	1647	-649	-714	24	347.86	-10	9	96	98	44	(-5,-6)
1	2026-01-01 12:00:43.000	1682	-601	-770	0	343.44	-10	9	96	98	42	(-5,-6)
1	2026-01-01 12:00:44.000	1717	-475	-714	0	325.51	-9	8	96	98	40	(-4,-6)
1	2026-01-01 12:00:45.000	1752	-391	-698	0	290.4	-8	8	96	98	40	(-3,-5)
1	2026-01-01 12:00:46.000	1787	-352	-611	0	291.38	-8	10	96	98	38	(-3,-5)
1	2026-01-01 12:00:47.000	1822	-455	-636	0	333.03	-7	9	96	98	50	(-4,-5)
1	2026-01-01 12:00:48.000	1857	-441	-673	0	304.27	-7	10	96	98	50	(-3,-5)
1	2026-01-01 12:00:49.000	1892	-468	-599	0	331.31	-7	10	96	98	50	(-4,-5)
1	2026-01-01 12:00:50.000	1927	-507	-554	0	317.62	-7	10	96	98	50	(-4,-4)
1	2026-01-01 12:00:51.000	1962	-466	-543	0	292.1	-7	10	96	98	50	(-4,-4)
1	2026-01-01 12:00:52.000	1997	-563	-466	0	267.3	-8	10	96	98	50	(-4,-4)
